recording,site,event_id,t_start,t_end,n_pulses,gamma_score,cv2_p95,cv2_max,lag1_autocorr,spatial_silhouette,spatial_minority_frac,spatial_interleave,n_concurrent_tracks,reject_reason
flona04-20250917T1429-1_pulses,line_site_4,46,29930.593,29930.711,11,0.941,1.162,1.412,-0.492,0.465,0.182,0.500,1,"interleaved-2nd-cluster(sil=0.46,min=0.18,il=0.50);overlapping-volley"
flona04-20250917T1429-1_pulses,line_site_4,48,29930.978,29931.196,22,0.936,1.389,1.594,-0.292,0.271,0.409,0.667,1,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,53,29934.074,29934.252,20,0.788,0.423,0.540,-0.529,0.655,0.050,1.000,1,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,55,30051.923,30052.083,20,0.832,1.281,1.342,-0.775,0.471,0.250,0.800,0,"interleaved-2nd-cluster(sil=0.47,min=0.25,il=0.80);overlapping-volley"
flona04-20250917T1429-1_pulses,line_site_4,72,31042.560,31042.631,10,0.780,1.432,1.450,-0.507,0.592,0.400,0.500,0,"interleaved-2nd-cluster(sil=0.59,min=0.40,il=0.50);overlapping-volley"
flona04-20250917T1429-1_pulses,line_site_4,74,31842.165,31842.194,8,0.715,1.099,1.281,-0.918,0.362,0.250,0.500,1,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,78,33348.681,33348.719,9,0.200,1.184,1.187,-0.635,0.407,0.333,0.667,0,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,79,33348.852,33348.964,14,0.932,0.819,0.993,-0.370,0.489,0.500,0.571,0,"interleaved-2nd-cluster(sil=0.49,min=0.50,il=0.57);overlapping-volley"
flona04-20250917T1429-1_pulses,line_site_4,80,33698.358,33698.455,16,0.752,1.170,1.186,-0.893,0.720,0.125,0.500,0,"interleaved-2nd-cluster(sil=0.72,min=0.12,il=0.50)"
flona04-20250917T1429-1_pulses,line_site_4,82,34147.797,34147.833,8,0.768,0.599,0.658,-0.826,0.564,0.250,1.000,0,"interleaved-2nd-cluster(sil=0.56,min=0.25,il=1.00)"
flona04-20250917T1429-1_pulses,line_site_4,92,34724.011,34724.224,31,0.813,1.009,1.282,-0.711,0.307,0.323,0.500,0,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,93,34724.254,34724.337,9,0.825,0.650,0.692,-0.594,0.363,0.444,0.500,0,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,94,34724.372,34724.494,14,0.940,0.488,0.788,-0.301,0.641,0.143,0.500,0,"interleaved-2nd-cluster(sil=0.64,min=0.14,il=0.50);overlapping-volley"
flona04-20250917T1429-1_pulses,line_site_4,97,34724.810,34725.000,17,0.810,0.280,0.479,-0.415,0.409,0.294,0.400,0,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,114,37213.413,37213.524,14,0.915,0.609,0.628,-0.320,0.410,0.357,0.800,0,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,120,37268.124,37268.599,61,0.880,0.978,1.332,0.075,0.409,0.213,0.538,0,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,121,37268.704,37268.817,10,0.719,0.855,0.865,-0.705,0.410,0.300,1.000,0,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,142,37294.853,37294.994,17,0.704,1.225,1.351,-0.386,0.307,0.412,0.714,0,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,152,38320.037,38320.067,8,0.881,1.085,1.319,-0.143,0.375,0.375,0.333,1,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,157,39881.099,39881.135,8,0.670,0.959,1.093,-0.701,0.280,0.500,0.750,0,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,158,39881.162,39881.280,10,0.862,0.989,1.144,-0.615,0.512,0.100,1.000,0,"interleaved-2nd-cluster(sil=0.51,min=0.10,il=1.00);overlapping-volley"
flona04-20250917T1429-1_pulses,line_site_4,160,40133.761,40133.881,14,0.859,1.323,1.505,-0.519,0.313,0.357,0.600,0,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,165,40970.220,40970.321,10,0.612,1.287,1.359,-0.471,0.408,0.400,0.750,0,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,178,45997.723,45997.776,14,0.733,1.085,1.162,-0.595,0.505,0.357,0.600,0,"interleaved-2nd-cluster(sil=0.51,min=0.36,il=0.60);overlapping-volley"
flona04-20250917T1429-1_pulses,line_site_4,184,46158.933,46158.989,8,0.824,1.445,1.447,-0.847,0.381,0.500,0.750,0,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,185,46159.339,46159.422,8,0.961,1.291,1.305,-0.378,0.252,0.375,1.000,0,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,187,47209.765,47209.954,27,0.822,0.866,0.907,-0.759,0.408,0.444,0.500,0,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,190,48164.395,48164.814,49,0.762,0.772,0.840,-0.061,0.455,0.367,0.167,1,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,193,48254.177,48254.289,14,0.797,1.354,1.443,-0.511,0.331,0.357,0.400,0,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,197,49063.496,49063.564,13,0.786,1.388,1.434,-0.345,0.561,0.462,0.500,1,"interleaved-2nd-cluster(sil=0.56,min=0.46,il=0.50);overlapping-volley"
flona04-20250917T1429-1_pulses,line_site_4,199,49063.592,49063.685,11,0.886,0.790,0.793,-0.448,0.340,0.455,0.600,1,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,203,51020.420,51020.474,9,0.710,0.829,0.839,-0.528,0.331,0.333,0.667,0,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,205,51059.653,51059.730,12,0.794,0.884,0.905,-0.877,0.721,0.167,1.000,0,"interleaved-2nd-cluster(sil=0.72,min=0.17,il=1.00)"
flona04-20250917T1429-1_pulses,line_site_4,231,58649.413,58649.444,17,0.718,0.050,0.064,-0.578,0.302,0.471,0.375,1,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,237,62758.202,62758.248,8,0.756,1.429,1.534,-0.355,0.663,0.250,0.500,0,"interleaved-2nd-cluster(sil=0.66,min=0.25,il=0.50);overlapping-volley"
flona04-20250917T1429-1_pulses,line_site_4,247,69313.443,69313.663,20,0.733,1.081,1.141,-0.729,0.328,0.400,0.750,1,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,278,96993.132,96993.601,35,0.887,1.004,1.319,-0.072,0.405,0.486,0.294,0,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,286,97836.519,97836.648,12,0.200,0.744,0.939,-0.835,0.449,0.417,0.400,0,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,300,105336.460,105336.482,8,0.831,0.500,0.598,-0.088,0.424,0.375,0.333,2,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,303,105336.693,105337.797,94,0.944,0.748,0.895,-0.009,0.751,0.074,0.857,3,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,305,105337.825,105338.336,33,0.915,0.662,1.149,0.081,0.361,0.212,0.571,3,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,306,105338.369,105338.568,13,0.882,1.020,1.111,-0.419,0.317,0.462,0.500,3,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,321,105339.607,105339.733,11,0.200,0.596,0.640,-0.375,0.401,0.455,0.600,2,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,323,105351.071,105351.162,9,0.668,0.801,0.805,-0.305,0.723,0.111,1.000,3,"interleaved-2nd-cluster(sil=0.72,min=0.11,il=1.00);overlapping-volley"
flona04-20250917T1429-1_pulses,line_site_4,326,105351.249,105351.362,8,0.770,0.698,0.701,-0.459,0.366,0.375,0.667,3,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,353,105357.060,105357.136,10,0.816,0.521,0.604,-0.289,0.717,0.200,0.500,3,"interleaved-2nd-cluster(sil=0.72,min=0.20,il=0.50);overlapping-volley"
flona04-20250917T1429-1_pulses,line_site_4,356,105357.247,105357.377,13,0.779,0.677,0.739,-0.285,0.445,0.308,0.750,3,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,364,105357.570,105357.681,8,0.780,0.782,0.794,-0.951,0.831,0.250,0.500,3,"interleaved-2nd-cluster(sil=0.83,min=0.25,il=0.50);overlapping-volley"
flona04-20250917T1429-1_pulses,line_site_4,380,105363.910,105364.375,40,0.810,0.676,0.714,-0.101,0.584,0.475,0.526,2,"interleaved-2nd-cluster(sil=0.58,min=0.47,il=0.53);overlapping-volley"
flona04-20250917T1429-1_pulses,line_site_4,395,105374.910,105375.188,25,0.730,0.797,0.983,-0.230,0.489,0.440,0.545,1,"interleaved-2nd-cluster(sil=0.49,min=0.44,il=0.55);overlapping-volley"
flona04-20250917T1429-1_pulses,line_site_4,406,105378.485,105378.610,11,0.863,0.742,0.870,-0.696,0.694,0.091,1.000,0,"interleaved-2nd-cluster(sil=0.69,min=0.09,il=1.00);overlapping-volley"
flona04-20250917T1429-1_pulses,line_site_4,411,105383.864,105383.944,13,0.904,0.749,0.898,-0.506,0.551,0.077,1.000,1,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,416,105385.991,105386.636,54,0.861,0.262,0.522,-0.265,0.738,0.037,1.000,0,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,417,105386.664,105387.106,36,0.691,0.682,0.727,-0.358,0.411,0.500,0.389,0,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,425,105402.989,105403.800,71,0.808,0.520,0.735,-0.102,0.466,0.352,0.680,0,"interleaved-2nd-cluster(sil=0.47,min=0.35,il=0.68);overlapping-volley"
flona04-20250917T1429-1_pulses,line_site_4,427,105403.940,105404.195,17,0.794,0.239,0.367,-0.607,0.519,0.235,0.750,0,"interleaved-2nd-cluster(sil=0.52,min=0.24,il=0.75);overlapping-volley"
flona04-20250917T1429-1_pulses,line_site_4,430,105408.570,105408.702,9,0.853,0.260,0.322,-0.981,0.667,0.222,1.000,1,"interleaved-2nd-cluster(sil=0.67,min=0.22,il=1.00);overlapping-volley"
flona04-20250917T1429-1_pulses,line_site_4,442,105417.474,105417.573,9,0.874,0.499,0.554,-0.553,0.422,0.444,1.000,1,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,443,105417.601,105417.817,14,0.841,0.199,0.221,-0.412,0.579,0.429,0.500,1,"interleaved-2nd-cluster(sil=0.58,min=0.43,il=0.50);overlapping-volley"
flona04-20250917T1429-1_pulses,line_site_4,446,105422.639,105422.769,11,0.781,0.797,0.828,-0.598,0.611,0.455,0.400,1,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,473,106169.251,106169.354,17,0.780,1.173,1.206,-0.663,0.543,0.176,1.000,0,"interleaved-2nd-cluster(sil=0.54,min=0.18,il=1.00);overlapping-volley"
flona04-20250917T1429-1_pulses,line_site_4,483,109057.053,109057.627,71,0.840,1.017,1.182,-0.071,0.297,0.493,0.400,0,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,487,111192.249,111192.276,9,0.777,0.742,0.774,-0.447,0.280,0.333,0.667,5,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,489,111192.479,111192.528,9,0.839,0.810,1.075,-0.559,0.538,0.111,1.000,5,"interleaved-2nd-cluster(sil=0.54,min=0.11,il=1.00);overlapping-volley"
flona04-20250917T1429-1_pulses,line_site_4,490,111192.517,111192.746,21,0.788,0.837,1.295,-0.493,0.334,0.429,0.444,5,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,498,111626.602,111626.634,9,0.830,0.264,0.281,-0.017,0.255,0.444,0.750,0,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,503,112535.729,112535.827,8,0.798,1.009,1.025,-0.803,0.352,0.375,1.000,1,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,513,114372.224,114372.260,8,0.839,0.933,1.016,-0.875,0.473,0.250,0.500,0,"interleaved-2nd-cluster(sil=0.47,min=0.25,il=0.50)"
flona04-20250917T1429-1_pulses,line_site_4,514,114412.203,114412.231,10,0.742,0.983,1.059,-0.455,0.655,0.100,1.000,1,"interleaved-2nd-cluster(sil=0.66,min=0.10,il=1.00);overlapping-volley"
flona04-20250917T1429-1_pulses,line_site_4,515,114412.486,114412.508,11,0.706,0.449,0.530,-0.258,0.714,0.364,0.250,1,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,525,119225.911,119225.981,13,0.697,1.144,1.200,-0.917,0.360,0.308,0.750,0,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,529,119412.872,119415.121,270,0.912,0.623,0.984,0.515,0.408,0.352,0.368,0,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,530,119415.156,119416.443,82,0.867,0.458,0.610,0.344,0.745,0.024,1.000,0,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,531,119416.497,119416.636,9,0.866,0.677,0.723,-0.826,0.443,0.333,0.667,0,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,534,119417.034,119417.092,8,0.913,1.065,1.067,-0.418,0.399,0.250,1.000,0,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,535,119417.198,119417.270,9,0.939,0.905,1.009,-0.507,0.490,0.222,0.500,0,"interleaved-2nd-cluster(sil=0.49,min=0.22,il=0.50);overlapping-volley"
flona04-20250917T1429-1_pulses,line_site_4,537,119417.517,119417.594,8,0.946,0.884,0.946,-0.079,0.600,0.500,0.750,0,"interleaved-2nd-cluster(sil=0.60,min=0.50,il=0.75);overlapping-volley"
flona04-20250917T1429-1_pulses,line_site_4,538,119417.652,119417.927,19,0.957,0.878,1.110,-0.596,0.433,0.368,0.571,0,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,539,119417.959,119418.370,32,0.752,0.857,0.982,-0.477,0.292,0.406,0.538,0,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,540,119418.400,119418.544,10,0.770,0.314,0.343,-0.428,0.314,0.300,1.000,0,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,541,119418.569,119418.839,16,0.777,0.481,0.533,-0.494,0.253,0.438,0.714,0,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,543,119419.076,119419.139,8,0.804,1.438,1.551,-0.592,0.163,0.500,0.500,0,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,544,119419.287,119419.366,13,0.785,1.246,1.402,-0.568,0.407,0.462,0.500,0,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,546,119419.553,119419.612,9,0.826,0.578,0.617,0.108,0.431,0.222,1.000,0,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,547,119419.768,119419.845,11,0.814,1.250,1.563,-0.902,0.276,0.455,0.600,0,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,549,119420.403,119420.447,8,0.782,1.476,1.562,-0.831,0.402,0.375,0.667,0,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,550,119420.609,119420.647,8,0.865,1.406,1.494,-0.606,0.652,0.125,1.000,0,"interleaved-2nd-cluster(sil=0.65,min=0.12,il=1.00);overlapping-volley"
flona04-20250917T1429-1_pulses,line_site_4,551,119420.797,119420.840,8,0.794,1.471,1.580,-0.702,0.617,0.250,0.500,0,"interleaved-2nd-cluster(sil=0.62,min=0.25,il=0.50);overlapping-volley"
flona04-20250917T1429-1_pulses,line_site_4,552,119420.962,119421.018,8,0.932,0.866,0.957,-0.079,0.332,0.375,0.333,0,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,553,119421.065,119421.160,8,0.748,0.471,0.505,-0.723,0.412,0.375,1.000,0,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,554,119421.193,119421.670,36,0.798,0.612,0.964,-0.468,0.879,0.028,1.000,0,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,555,119421.751,119422.467,49,0.906,0.471,1.128,-0.300,0.843,0.020,1.000,0,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,557,119422.546,119422.925,22,0.680,0.207,0.212,-0.755,0.344,0.364,0.250,0,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,558,119423.154,119423.370,12,0.753,0.264,0.312,-0.477,0.362,0.417,1.000,0,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,577,119428.483,119428.534,8,0.825,1.024,1.067,-0.231,0.368,0.375,0.667,0,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,579,119428.921,119429.359,37,0.942,0.925,1.071,-0.036,0.817,0.054,1.000,0,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,593,119461.662,119461.744,15,0.761,1.474,1.519,-0.603,0.525,0.200,0.667,0,"interleaved-2nd-cluster(sil=0.52,min=0.20,il=0.67);overlapping-volley"
flona04-20250917T1429-1_pulses,line_site_4,594,119461.815,119462.021,23,0.850,1.232,1.349,-0.784,0.505,0.478,0.455,0,"interleaved-2nd-cluster(sil=0.51,min=0.48,il=0.45);overlapping-volley"
flona04-20250917T1429-1_pulses,line_site_4,599,121279.533,121279.608,11,0.772,1.114,1.363,-0.612,0.514,0.364,0.500,0,"interleaved-2nd-cluster(sil=0.51,min=0.36,il=0.50)"
flona04-20250917T1429-1_pulses,line_site_4,609,123391.560,123391.689,18,0.200,1.287,1.326,-0.276,0.484,0.389,0.571,0,"interleaved-2nd-cluster(sil=0.48,min=0.39,il=0.57)"
flona04-20250917T1429-1_pulses,line_site_4,634,130035.776,130035.857,11,0.880,1.068,1.308,-0.521,0.413,0.182,1.000,0,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,636,130035.917,130036.088,18,0.811,1.134,1.292,-0.432,0.387,0.278,0.600,0,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,637,130036.118,130036.367,26,0.879,1.234,1.422,-0.416,0.874,0.038,1.000,0,overlapping-volley
flona04-20250917T1429-1_pulses,line_site_4,640,130037.169,130037.371,24,0.792,0.831,0.896,-0.482,0.512,0.083,1.000,0,"interleaved-2nd-cluster(sil=0.51,min=0.08,il=1.00);overlapping-volley"
